Longitude,Latitude,ReconPlateID,ReconAge
176.13205313806,-38.499963317144896,8065.0,1.0
174.221982584281,-35.873700020149606,8065.0,1.0
174.376045258208,-35.6626311928423,8065.0,1.0
174.401272696125,-35.6541768217375,8065.0,1.0
174.223065019761,-35.6312487922431,8065.0,1.0
178.75481723262797,-49.7064664560187,813.0,1.0
174.28145199797402,-35.6827958037508,8065.0,1.0
174.217460421531,-35.74758022808321,8065.0,1.0
174.328491216791,-35.715537146059106,8065.0,1.0
166.896757462276,-46.5775856114158,81315.0,1.0
173.864035138398,-35.373740569723296,8065.0,1.0
174.894551983845,-36.79231546861279,8065.0,1.0
174.895605504716,-36.7890251189594,8065.0,1.0
174.89352100458598,-36.7939650004513,8065.0,1.0
174.22852995961102,-35.7483465524856,8065.0,1.0
174.159909248278,-35.7893259356773,8065.0,1.0
174.08370247061,-35.7482288645098,8065.0,1.0
174.907250267892,-37.218108937265704,8065.0,1.0
174.15104779330898,-35.742960892701895,8065.0,1.0
175.11816484348802,-37.186269397357,8065.0,1.0
174.99414783436,-37.2616159385088,8065.0,1.0
174.81206111707402,-37.1981126972177,8065.0,1.0
174.840525616975,-37.2517092714776,8065.0,1.0
174.882122934141,-37.2888494157204,8065.0,1.0
174.951472751996,-37.1875796131858,8065.0,1.0
175.00228335034697,-37.309237396921795,8065.0,1.0
174.87651464374298,-37.24838809002821,8065.0,1.0
174.807927138657,-37.1955592288178,8065.0,1.0
174.81206111707402,-37.1981126972177,8065.0,1.0
174.939388676694,-37.1986119087455,8065.0,1.0
174.94296853720402,-37.2057584920271,8065.0,1.0
174.794242684023,-37.3363053548822,8065.0,1.0
175.045956483633,-37.22099684926,8065.0,1.0
174.96432302032397,-37.16391354727121,8065.0,1.0
174.52396902518,-36.109390213734,8065.0,1.0
174.782018307297,-37.343717503297704,8065.0,1.0
174.51159644940498,-36.1023604172371,8065.0,1.0
174.98369899160198,-37.29064925035121,8065.0,1.0
174.313391543139,-35.6778798915754,8065.0,1.0
178.8609,-49.5214,813.0,1.0
178.8609,-49.5214,813.0,1.0
174.98369899160198,-37.29064925035121,8065.0,1.0
174.90120868249699,-37.367831522285,8065.0,1.0
175.00228335034697,-37.309237396921795,8065.0,1.0
174.905737278516,-37.327193649078005,8065.0,1.0
173.89652352206198,-35.34782862080021,8065.0,1.0
177.8689,-29.2439,839.0,1.0
177.8861,-29.2786,839.0,1.0
174.96278498738099,-37.3090545927838,8065.0,1.0
174.801692020904,-37.232534817766,8065.0,1.0
174.84201225532902,-37.307563874401005,8065.0,1.0
174.801668527244,-37.231633929912896,8065.0,2.0
174.192598045281,-35.655951212374795,8065.0,2.0
174.73846142418498,-37.2281644992098,8065.0,2.0
174.978672311221,-37.0744211602682,8065.0,2.0
177.8781,-29.2786,839.0,2.0
175.103910924292,-37.11617518370829,8065.0,2.0
179.4603,-30.3304,839.0,2.0
174.781876994163,-37.2508890021881,8065.0,2.0
174.991517860041,-37.169728043360294,8065.0,2.0
175.08459271376,-36.1746766390948,8065.0,2.0
176.9799,-34.4406,835.0,2.0
179.22799999999998,-32.325,823.0,2.0
174.98889733273103,-37.238493640700895,8065.0,2.0
174.05076878577802,-35.2796224857195,8065.0,2.0
173.82315283128398,-35.4435098391622,8065.0,2.0
175.01640788267102,-37.1249145586064,8065.0,2.0
175.089918781352,-37.070537689156296,8065.0,2.0
174.990199780482,-37.241858849425704,8065.0,2.0
174.991517860041,-37.169728043360294,8065.0,2.0
173.877580403228,-35.2411253088064,8065.0,2.0
175.04344884269798,-37.1354156989862,8065.0,2.0
180.0,-32.12,823.0,2.0
175.120689766983,-37.195234117481,8065.0,2.0
175.10144266839802,-37.1171872197241,8065.0,2.0
175.093515167635,-36.2132627669416,8065.0,2.0
173.877491477608,-35.313229389376296,8065.0,2.0
177.8467,-29.2561,839.0,2.0
174.989914221262,-37.2401515378422,8065.0,2.0
175.05551339110698,-37.277602199166395,8065.0,2.0
175.09015361402402,-36.212426620558404,8065.0,2.0
175.05929944548802,-36.184177037999,8065.0,2.0
175.063815863941,-36.2246521780536,8065.0,2.0
179.22799999999998,-32.325,823.0,2.0
179.22799999999998,-32.325,823.0,2.0
179.171,-32.35,823.0,2.0
174.84201225532902,-37.307563874401005,8065.0,2.0
175.094115650932,-37.173212695199396,8065.0,2.0
175.048500187877,-36.195199581976105,8065.0,2.0
175.08459271376,-36.1746766390948,8065.0,2.0
174.99347794284802,-37.170133791251004,8065.0,2.0
175.16284330066298,-38.0137451034838,8065.0,2.0
179.22799999999998,-32.325,823.0,2.0
179.171,-32.35,823.0,2.0
174.915949470154,-37.8200208864005,8065.0,2.0
174.051784751102,-35.2799179121437,8065.0,2.0
174.083504962076,-35.270556406111396,8065.0,2.0
175.11620120810798,-37.978592704619295,8065.0,2.0
175.35802853642102,-38.1594046256863,8065.0,2.0
174.916419428735,-37.8140282123275,8065.0,2.0
174.852183674675,-37.772448722712205,8065.0,2.0
173.81852449077599,-35.3648285487388,8065.0,2.0
174.852388300774,-37.7741486392819,8065.0,2.0
179.22799999999998,-32.325,823.0,2.0
173.942369376721,-35.3135026044749,8065.0,3.0
175.153281599087,-38.109471741440395,8065.0,3.0
175.09121209395198,-37.9051597044982,8065.0,3.0
179.22799999999998,-32.325,823.0,3.0
175.11620120810798,-37.978592704619295,8065.0,3.0
175.09242191945702,-37.9086880033407,8065.0,3.0
174.98084627528198,-37.1113362702092,8065.0,3.0
175.11597937759103,-37.97878622276279,8065.0,3.0
175.040723461853,-38.0061488799799,8065.0,3.0
175.040881212821,-38.0057043317533,8065.0,3.0
175.152085631851,-38.1076922842449,8065.0,3.0
175.29494914297902,-38.0814004514296,8065.0,3.0
174.99404131944303,-37.9673448592275,8065.0,3.0
174.888323669058,-37.8484391162021,8065.0,3.0
174.82995633752,-37.9188249045094,8065.0,3.0
174.89607787930402,-37.841095262758294,8065.0,3.0
175.1528410475,-38.1074072441596,8065.0,3.0
167.848182898614,-33.00354478586,834.0,3.0
174.75859931383098,-37.886648769555705,8065.0,3.0
174.96145137691798,-37.9021359831809,8065.0,3.0
174.75859931383098,-37.886648769555705,8065.0,3.0
174.895092275547,-37.8879780890444,8065.0,3.0
174.852183674675,-37.772448722712205,8065.0,3.0
174.758901360951,-37.88645465286571,8065.0,3.0
174.90307974306702,-37.9301994045136,8065.0,3.0
174.21660723362203,-35.6403402032605,8065.0,3.0
174.758901360951,-37.88645465286571,8065.0,3.0
175.254099861136,-38.0524906256089,8065.0,3.0
174.342263632412,-35.6972765672163,8065.0,3.0
174.94775219369998,-37.8600191258095,8065.0,3.0
174.335637908778,-35.6857011877076,8065.0,3.0
174.77566776992,-37.8431139096071,8065.0,3.0
174.767738811704,-37.8883038170845,8065.0,3.0
167.9316,-29.0159,834.0,3.0
167.935,-29.0339,834.0,3.0
174.758901360951,-37.88645465286571,8065.0,3.0
167.9455,-29.1151,834.0,3.0
167.9497,-29.0383,834.0,3.0
174.78608605791,-37.9817333302826,8065.0,3.0
174.314950774273,-35.644512179193,8065.0,3.0
167.9305,-29.0187,834.0,3.0
174.784854302058,-37.9781485014346,8065.0,3.0
171.202899027881,-44.3682660992398,813.0,3.0
175.011315349902,-37.8958290564678,8065.0,3.0
167.9316,-29.0159,834.0,3.0
167.9262,-29.0018,834.0,3.0
174.785034284236,-37.9780644607363,8065.0,3.0
174.897885958449,-37.906856384095796,8065.0,3.0
174.95306750577,-37.80674901678611,8065.0,3.0
174.95306750577,-37.80674901678611,8065.0,3.0
174.786042310301,-37.9813645417122,8065.0,3.0
175.15282383653198,-38.1090569961063,8065.0,3.0
171.175345581888,-44.3714882176623,813.0,3.0
174.78838573746899,-37.982597065457796,8065.0,3.0
175.51088298649898,-37.997423576052206,8065.0,3.0
167.9262,-29.0018,834.0,3.0
174.89801573106004,-37.9070253823717,8065.0,3.0
167.9412,-29.0093,834.0,3.0
174.788113650131,-37.9822049649488,8065.0,3.0
173.63725699538102,-35.3639212313218,8065.0,3.0
167.9455,-29.1264,834.0,3.0
167.954,-29.116999999999997,834.0,3.0
174.914664031813,-37.8146356694023,8065.0,3.0
173.73846528167,-35.273902202955604,8065.0,3.0
175.253924378397,-38.0822388942933,8065.0,3.0
167.9561,-29.0084,834.0,3.0
167.9186,-29.0109,834.0,3.0
167.938,-29.116999999999997,834.0,3.0
167.9435,-29.0057,834.0,3.0
167.9422,-29.0034,834.0,3.0
167.9435,-29.1172,834.0,3.0
173.630646558541,-35.363068989373204,8065.0,3.0
167.9435,-29.1172,834.0,3.0
173.847307837985,-35.1963418982342,8065.0,3.0
175.110308747736,-36.179584500295896,8065.0,3.0
175.109117173972,-36.1769036782313,8065.0,3.0
173.87119687717203,-35.1771925358737,8065.0,4.0
175.153225642904,-38.1076701834088,8065.0,4.0
174.96146990358798,-37.9023880121,8065.0,4.0
179.2259,-39.5587,983.0,4.0
171.8581,-49.1702,813.0,4.0
173.751415789383,-35.2548674875266,8065.0,4.0
171.7711,-49.2347,813.0,4.0
173.964017172691,-35.2177469843149,8065.0,4.0
173.877580403228,-35.2411253088064,8065.0,4.0
173.80847774619,-35.3327862315959,8065.0,4.0
171.8108,-49.3262,813.0,4.0
171.8581,-49.1702,813.0,4.0
174.96145137691798,-37.9021359831809,8065.0,4.0
174.003597345653,-35.1497395861358,8065.0,4.0
176.1751,-44.3371,813.0,4.0
173.943522707967,-35.2740296428829,8065.0,4.0
173.962932608247,-35.21865929198071,8065.0,5.0
174.32021338766202,-35.5182624795446,8065.0,5.0
174.361127971605,-35.7448483292261,8065.0,5.0
174.279404216939,-35.633251432383496,8065.0,5.0
175.903215825003,-36.626578771443704,8065.0,5.0
176.775295950811,-43.7684958355406,813.0,5.0
159.0767,-31.5691,869.0,5.0
174.272021050518,-35.4765199803181,8065.0,5.0
173.89152698350202,-35.0625307740937,8065.0,5.0
176.8083,-43.5647,813.0,5.0
175.938895338994,-36.6238339968314,8065.0,5.0
173.98350336421,-35.1274149035481,8065.0,5.0
175.938895338994,-36.6238339968314,8065.0,5.0
175.945709394372,-36.6263575648672,8065.0,5.0
174.354856852713,-35.7629574035861,8065.0,5.0
175.87899582366902,-36.636227161586,8065.0,5.0
174.250738736794,-35.457859815645705,8065.0,5.0
160.857204566357,-20.0788578514428,869.0,5.0
174.329961551026,-35.453240741029994,8065.0,6.0
173.896776761116,-35.0462561249719,8065.0,6.0
174.93,-44.8183333333333,813.0,6.0
174.93,-44.8183333333333,813.0,6.0
175.794850805154,-37.031455454755296,8065.0,6.0
176.8218,-44.6414,813.0,6.0
178.154973247892,-37.5524727096149,8064.0,6.0
175.938895338994,-36.6238339968314,8065.0,6.0
176.726926518691,-43.79996495128079,813.0,6.0
175.79369213526698,-37.0305831199706,8065.0,6.0
175.61460701343998,-37.6939517824836,8065.0,6.0
175.84852851531602,-36.65775150979211,8065.0,6.0
174.140636647388,-35.4609850579104,8065.0,6.0
175.8834656373,-36.63611072710611,8065.0,6.0
175.58925012707297,-37.8063271481772,8065.0,6.0
159.0771,-31.5761,869.0,6.0
172.733353640969,-43.6625166947817,813.0,6.0
172.73602257892503,-43.627098733537295,813.0,6.0
174.18561000093,-35.6974925515865,8065.0,6.0
175.88151970616798,-36.643373753157604,8065.0,6.0
172.72260376820702,-43.63547354382629,813.0,7.0
159.0808,-31.5825,869.0,7.0
175.64895874197103,-37.8229551443934,8065.0,7.0
172.826328413107,-43.6631239278186,813.0,7.0
175.56147883172798,-37.7925452947396,8065.0,7.0
172.735395718059,-43.651802378538505,813.0,7.0
174.101737619208,-35.3749043814314,8065.0,7.0
159.0956,-31.5691,869.0,7.0
159.0751,-31.5762,869.0,7.0
159.0767,-31.5691,869.0,7.0
159.0831,-31.5796,869.0,7.0
156.233028587897,-36.651865683925294,833.0,7.0
156.233028587897,-36.651865683925294,833.0,7.0
156.233028587897,-36.651865683925294,833.0,7.0
159.0761,-31.5384,869.0,7.0
159.0432,-31.5124,869.0,7.0
156.233028587897,-36.651865683925294,833.0,7.0
172.67569052475102,-43.7502636389144,813.0,7.0
159.0633,-31.5118,869.0,7.0
172.689632602094,-43.630062095285304,813.0,7.0
175.173818398257,-36.7651302165345,8065.0,7.0
156.233028587897,-36.651865683925294,833.0,7.0
159.0445,-31.5125,869.0,7.0
169.166780299172,-52.53649109860379,813.0,7.0
173.71102232957298,-35.18490003812529,8065.0,7.0
172.72142531959,-43.6330227094374,813.0,8.0
159.0483,-31.5195,869.0,8.0
161.549927072455,-27.7019459637322,869.0,8.0
161.549927072455,-27.7019459637322,869.0,8.0
161.699922092721,-26.8719498130624,869.0,8.0
161.699922092721,-26.8719498130624,869.0,8.0
161.799921126871,-26.881949434497102,869.0,8.0
161.799921126871,-26.881949434497102,869.0,8.0
161.799921126871,-26.881949434497102,869.0,8.0
172.578129662952,-43.603186124965106,813.0,8.0
172.698682143875,-43.6291409166675,813.0,8.0
156.233028587897,-36.651865683925294,833.0,8.0
173.968219066706,-35.20508585038971,8065.0,8.0
159.0615,-31.5121,869.0,8.0
172.7441701157,-43.7027344360565,813.0,8.0
169.075,-52.575,813.0,8.0
169.1208,-52.55,813.0,8.0
169.05,-52.5611,813.0,8.0
172.686915936442,-43.6646511004377,813.0,8.0
172.69526633309502,-43.628357993692106,813.0,8.0
172.686179971171,-43.62680376762071,813.0,8.0
173.847741893378,-35.1476669807706,8065.0,8.0
177.433,-32.0,835.0,8.0
175.79288843673598,-36.694331194835,8065.0,8.0
175.167183699269,-36.7679667424476,8065.0,8.0
172.69411811473,-43.6275449638632,813.0,8.0
173.68402492873298,-35.3176012050925,8065.0,9.0
173.89152698350202,-35.0625307740937,8065.0,9.0
172.715953566082,-43.6989163191312,813.0,9.0
172.720598241902,-43.6486628012142,813.0,9.0
172.745286690355,-43.6368754332347,813.0,9.0
173.033677842165,-43.7485860097692,813.0,9.0
175.16164057643996,-36.7698798083605,8065.0,9.0
172.738475282135,-43.6912650236821,813.0,9.0
172.969181868346,-43.8498299513242,813.0,9.0
172.56419624075198,-43.712775431683795,813.0,9.0
172.786601763913,-43.81993106824929,813.0,9.0
172.756787308288,-43.6992964131227,813.0,9.0
172.79075196421798,-43.8017866054829,813.0,9.0
172.80868965063,-43.634521799878904,813.0,9.0
174.725051263721,-36.335210166799,8065.0,9.0
172.67244883374198,-43.79483032952379,813.0,9.0
173.04787300343997,-43.682552403112,813.0,9.0
175.820756362323,-36.71976780857471,8065.0,9.0
175.780691362066,-36.697343458991796,8065.0,9.0
172.703294303279,-43.6900379100209,813.0,9.0
179.9519,-42.7127,813.0,9.0
172.90883409597802,-43.79792103033049,813.0,9.0
174.07233444963902,-35.253509903809,8065.0,9.0
179.986,-42.7515,813.0,9.0
174.78369697301102,-36.3198201031252,8065.0,9.0
172.75908817709,-43.7009211387885,813.0,9.0
175.81530431889198,-36.723512900225295,8065.0,9.0
172.64486595031997,-43.777830484394904,813.0,9.0
170.850861869474,-45.2727987316899,813.0,9.0
170.850861869474,-45.2727987316899,813.0,9.0
172.718181416228,-43.689174829505504,813.0,9.0
174.748392048668,-36.2888612285814,8065.0,10.0
172.578129662952,-43.603186124965106,813.0,10.0
175.814114794143,-36.721740121874795,8065.0,10.0
172.772233068873,-43.6785468820694,813.0,10.0
175.819708524724,-36.721597601287606,8065.0,10.0
175.67942182209597,-36.9522709005451,8065.0,10.0
167.9783,-21.4933,844.0,10.0
172.90922092680802,-43.81437195017,813.0,10.0
172.89152853936798,-43.6886802148551,813.0,10.0
173.667881362737,-35.156399695672604,8065.0,10.0
175.670072301216,-36.9425806017105,8065.0,10.0
168.05,-21.515,844.0,10.0
173.00095957189097,-43.800202590587205,813.0,10.0
173.00095957189097,-43.800202590587205,813.0,10.0
172.690973391512,-43.673805955354794,813.0,10.0
170.716270069776,-45.226176034067706,813.0,10.0
173.00095957189097,-43.800202590587205,813.0,10.0
173.00095957189097,-43.800202590587205,813.0,10.0
173.00095957189097,-43.800202590587205,813.0,10.0
174.795732870705,-36.2682423997867,8065.0,10.0
173.00095957189097,-43.800202590587205,813.0,10.0
173.00095957189097,-43.800202590587205,813.0,10.0
174.374537287532,-35.4787855854919,8065.0,10.0
173.00095957189097,-43.800202590587205,813.0,10.0
170.516146157435,-45.1690251669274,813.0,10.0
168.05,-21.515,844.0,10.0
169.0208,-52.5633,813.0,10.0
169.897821401596,-45.98358599875029,813.0,10.0
172.708198014043,-43.59529767363979,813.0,10.0
170.619312886209,-45.0406258173915,813.0,11.0
156.283007004803,-33.1019167960708,833.0,11.0
172.728649350709,-43.5658986909079,813.0,11.0
172.80868965063,-43.634521799878904,813.0,11.0
172.71268016442502,-43.5927888184045,813.0,11.0
174.441022404089,-36.0736232896321,8065.0,11.0
169.938243483733,-46.025141056039494,813.0,11.0
168.05,-21.515,844.0,11.0
172.717141047072,-43.5894427208436,813.0,11.0
168.05,-21.515,844.0,11.0
172.709107244673,-43.5837706967486,813.0,11.0
170.607034598073,-45.6902611861697,813.0,12.0
169.1208,-52.6,813.0,12.0
170.20800487830098,-45.1990306936368,813.0,12.0
170.62220806270201,-45.0419280515514,813.0,12.0
168.05,-21.515,844.0,12.0
156.23300686622298,-32.9849184130044,833.0,12.0
170.49965985627,-45.8345603635643,813.0,12.0
172.75351610366297,-43.596464870324,813.0,12.0
172.75351610366297,-43.596464870324,813.0,12.0
170.771256346141,-44.984190384205,813.0,12.0
156.23300686622298,-32.9849184130044,833.0,12.0
171.958182168921,-43.488265843218095,813.0,12.0
170.47563175996402,-45.797325976827096,813.0,12.0
170.55177446255,-45.8152517447509,813.0,12.0
170.474448683422,-45.79731000304629,813.0,12.0
170.54111575595,-45.819281431063004,813.0,12.0
170.656388809866,-45.9018273607609,813.0,12.0
170.235608763431,-45.207785832849,813.0,12.0
171.89544544377497,-43.5060162286986,813.0,12.0
170.653454084196,-45.6533814991116,813.0,12.0
175.486873890711,-36.1373597581151,8065.0,13.0
166.1833,-50.5833,813.0,13.0
170.697116445155,-45.77029900817221,813.0,13.0
172.92423955259602,-43.777152104997995,813.0,13.0
159.0072,-29.2178,869.0,13.0
158.9975,-29.2182,869.0,13.0
170.341461062676,-45.31735635089001,813.0,13.0
172.157479000074,-43.373468257198496,813.0,13.0
173.990860697282,-36.0106164285376,8065.0,13.0
172.623690293311,-43.6784588202622,813.0,13.0
175.42230278115898,-36.2325607144596,8065.0,13.0
170.473320172629,-45.794838062189996,813.0,13.0
170.468546397095,-45.8341136568435,813.0,13.0
170.435693037185,-45.2339191383421,813.0,13.0
155.35000389559,-30.784945332585202,801.0,13.0
170.432906895884,-45.85405551990151,813.0,13.0
170.57371346391702,-45.8128900441558,813.0,13.0
178.108252092258,-37.5477432885744,8064.0,13.0
170.57143979719,-45.80564409112039,813.0,13.0
175.547151628177,-36.834604684592904,8065.0,13.0
176.4523,-44.0527,813.0,13.0
166.2833,-50.5,813.0,13.0
170.661112186248,-45.848605221884604,813.0,13.0
170.493005004375,-45.2873987344099,813.0,14.0
170.644432281192,-45.7504029479523,813.0,14.0
155.35000389559,-30.784945332585202,801.0,14.0
170.485535970919,-45.9181720865549,813.0,14.0
170.74024587663,-45.7977386586273,813.0,14.0
170.606301405256,-45.771246366645606,813.0,14.0
170.686384844867,-45.780918765380605,813.0,14.0
156.23300686622298,-32.9849184130044,833.0,14.0
166.3,-50.5333,813.0,14.0
175.52915885120098,-36.8332167768681,8065.0,14.0
170.564144772441,-45.8882938436301,813.0,14.0
175.416774199663,-36.233584788456895,8065.0,14.0
170.650098233233,-45.673115575913,813.0,14.0
170.357078351713,-45.90730875343571,813.0,15.0
170.677735484542,-45.169616849507,813.0,15.0
170.581779743395,-45.6798524139794,813.0,15.0
170.696357255865,-45.77031142550629,813.0,15.0
170.318567317275,-45.4275688133971,813.0,15.0
166.2833,-50.5333,813.0,15.0
170.671869694593,-45.642041786618606,813.0,15.0
174.8784,-44.7585,813.0,15.0
170.311418518622,-45.918893162878504,813.0,15.0
170.62808611416798,-45.8049785277105,813.0,15.0
173.029227985713,-42.5346821596994,813.0,15.0
170.70541,-45.876504,813.0,15.0
170.707638374012,-45.8767176857547,813.0,15.0
177.0379,-35.0573,835.0,15.0
155.999998546965,-31.001940759624702,833.0,15.0
155.999998546965,-31.001940759624702,833.0,15.0
156.283007004803,-33.1019167960708,833.0,15.0
170.62808611416798,-45.8049785277105,813.0,15.0
178.1038,-29.7074,839.0,15.0
170.433931365639,-45.2158760937607,813.0,16.0
166.30990589254998,-50.525971666525095,813.0,16.0
170.50140540862,-45.577387557705,813.0,16.0
166.3,-50.4833,813.0,16.0
170.381436241503,-45.3938685181321,813.0,16.0
156.232995863426,-30.9349404977167,833.0,16.0
170.654160631668,-45.796491861122796,813.0,16.0
170.619387934341,-45.4807979710925,813.0,16.0
170.34264162042498,-45.375898753806105,813.0,16.0
166.1833,-50.55,813.0,16.0
170.389480892086,-45.55787981439429,813.0,16.0
170.56632746766198,-45.1556687388346,813.0,16.0
174.166131336419,-36.2231325911055,8065.0,16.0
170.679042345653,-45.168742402701504,813.0,16.0
166.2167,-50.5333,813.0,16.0
170.68537236306102,-45.4947011197017,813.0,16.0
159.419944487687,-26.7819579567346,869.0,16.0
159.419944487687,-26.7819579567346,869.0,16.0
161.69491018203502,-23.846958773927003,869.0,16.0
155.35000389559,-30.784945332585202,801.0,16.0
168.816533956453,-30.9348980180721,834.0,16.0
170.443759806146,-45.2241917351027,813.0,16.0
170.711535603872,-45.8758919854579,813.0,16.0
155.35000389559,-30.784945332585202,801.0,16.0
155.999998546965,-31.001940759624702,833.0,17.0
175.4453,-28.0982,835.0,17.0
170.490288105005,-45.14867218998611,813.0,17.0
166.2333,-50.5333,813.0,17.0
172.04472694398498,-43.292213708646095,813.0,17.0
166.15,-50.55,813.0,17.0
170.500546223308,-45.5674683874234,813.0,17.0
173.548556082394,-35.728218780064104,8065.0,17.0
166.0833,-50.8,813.0,17.0
166.1167,-50.5833,813.0,17.0
170.31736860405599,-45.1581900874426,813.0,17.0
170.27513384000798,-45.2618258444344,813.0,17.0
156.232995863426,-30.9349404977167,833.0,17.0
166.2833,-50.5333,813.0,17.0
166.261906827673,-50.554570851987705,813.0,17.0
166.229407026915,-50.5227720531647,813.0,17.0
172.031273037105,-43.28579934636561,813.0,17.0
173.569763652453,-35.7705820979445,8065.0,17.0
172.031273037105,-43.28579934636561,813.0,17.0
170.74513057046602,-45.5048478903588,813.0,18.0
155.789990902815,-29.0836576265346,833.0,18.0
175.410394659984,-36.4735069749301,8065.0,18.0
174.012297504025,-36.057031609586296,8065.0,18.0
176.6051,-33.3973,835.0,18.0
155.449992031884,-28.6352620141921,801.0,18.0
170.445032463062,-45.224219319601296,813.0,18.0
175.39933271680198,-36.4764547901118,8065.0,18.0
169.966837779942,-46.1455971961458,813.0,18.0
174.8819,-33.4571,835.0,18.0
162.836561952708,-12.491899694616801,861.0,18.0
168.08987003504998,-30.4769045114895,834.0,19.0
175.471125226617,-36.5190269045219,8065.0,19.0
173.580601077463,-35.7365093361021,8065.0,19.0
166.0333,-50.8,813.0,19.0
178.15600250632198,-37.5524440627824,8064.0,19.0
174.3827,-33.9775,835.0,19.0
170.3567,-45.1462,813.0,19.0
168.836837993381,-23.650237676288,844.0,19.0
170.25168603729202,-45.5997793282166,813.0,19.0
168.836837993381,-23.650237676288,844.0,19.0
173.435297608339,-35.5463877064955,8065.0,19.0
174.1843,-34.3321,8065.0,19.0
174.18599999999998,-34.3602,8065.0,19.0
174.18599999999998,-34.3602,8065.0,19.0
168.83983757413299,-23.530337797318396,844.0,19.0
170.23155998969298,-45.48318067805489,813.0,19.0
168.83983757413299,-23.530337797318396,844.0,19.0
168.83983757413299,-23.530337797318396,844.0,19.0
171.985115813827,-26.878919448235802,835.0,19.0
170.76073245368,-45.5321421390715,813.0,20.0
173.374779270298,-35.562038447285296,8065.0,20.0
174.8082,-34.055,835.0,20.0
172.4945,-26.2032,835.0,20.0
166.0833,-50.8,813.0,20.0
166.0833,-50.8,813.0,20.0
173.373690648606,-35.563846341540604,8065.0,20.0
173.373690648606,-35.563846341540604,8065.0,20.0
171.926915819488,-26.6884205219062,835.0,20.0
161.292910411598,-22.8619606745334,869.0,20.0
174.16683333333,-34.1005,8065.0,20.0
166.1333,-50.55,813.0,20.0
174.87,-34.11666666666,835.0,20.0
155.629187672179,-28.0944647412249,801.0,20.0
170.86733333333,-32.36766666666,834.0,20.0
155.789990902815,-29.0836576265346,833.0,20.0
175.8501,-44.5083,813.0,20.0
172.74,-30.835,835.0,20.0
170.83972498710898,-25.9958263513684,844.0,20.0
