Sample_ID,Nd143_Nd144,gridage,gridcrust,gridsubcrust,gridlith,gridsublith,gridsed,gridsubsed,gridsubserp,gridslabtop,gridslabage,gridslabdip,gridslabthick,gridslabvel,gridslabsubage,vol
3,,20.61545753479004,5.844832230650354e-06,2.629813752719201e-05,4.405349955050042e-06,1.2997117210034046e-05,4.051475116284564e-05,1.0678745411496491e-05,5.1994730970551834e-06,,48.10188674926758,36.076698303222656,87903.0234375,0.0857854038476944,36.92565443314163,
3,,22.5026969909668,5.919078830629587e-06,7.476642213077866e-05,4.648270987672731e-06,4.7162950068013736e-05,3.781120176427066e-05,0.00013183026931073982,1.6509254859319606e-05,,,,,,43.76054827857008,
1,,26.052350997924805,6.040351763658691e-06,6.87014121467655e-05,4.3581003410508865e-06,4.0275329865835374e-05,4.3369811464799575e-05,0.00012880398708148277,1.626075021995283e-05,,75.85238647460938,26.380298614501953,310406.4375,0.02286345325410366,40.0,
3,,20.61545753479004,5.844832230650354e-06,2.629813752719201e-05,4.405349955050042e-06,1.2997117210034046e-05,4.051475116284564e-05,1.0678745411496491e-05,5.1994730970551834e-06,,48.10188674926758,36.076698303222656,87903.0234375,0.0857854038476944,36.92565443314163,
3,,22.5026969909668,5.919078830629587e-06,7.476642213077866e-05,4.648270987672731e-06,4.7162950068013736e-05,3.781120176427066e-05,0.00013183026931073982,1.6509254859319606e-05,,,,,,43.76054827857008,
5,,108.59606170654295,8.868523764249401e-06,3.8528251025127254e-05,3.866975021082908e-06,2.6153229100600587e-05,8.009879820747301e-06,3.2156514976122714e-05,3.162205478592199e-05,,,,,,71.0,
2,,22.5026969909668,5.919078830629587e-06,8.283311717605102e-05,4.648270987672731e-06,5.175094838705263e-05,4.8431279537908276e-06,0.00013398714781942545,2.1614600412146094e-05,,84.82726287841797,33.149364471435554,106883.046875,0.05598365887999535,42.820271909968575,
1,,20.61545753479004,5.844832230650354e-06,2.629813752719201e-05,4.405349955050042e-06,1.2997117210034046e-05,4.051475116284564e-05,1.0678745411496491e-05,5.1994730970551834e-06,,48.10188674926758,36.076698303222656,87903.0234375,0.0857854038476944,36.92565443314163,
2,,20.60845375061035,5.844832230650354e-06,2.629813752719201e-05,4.405349955050042e-06,1.2997117210034046e-05,4.051475116284564e-05,1.0678745411496491e-05,5.1994730970551834e-06,,48.10188674926758,36.076698303222656,87903.0234375,0.0857854038476944,36.92565443314163,
3,,22.5026969909668,5.919078830629587e-06,7.476642213077866e-05,4.648270987672731e-06,4.7162950068013736e-05,3.781120176427066e-05,0.00013183026931073982,1.6509254859319606e-05,,,,,,43.76054827857008,
1,,22.5026969909668,5.919078830629587e-06,8.283311717605102e-05,4.648270987672731e-06,5.175094838705263e-05,4.8431279537908276e-06,0.00013398714781942545,2.1614600412146094e-05,,84.82726287841797,33.149364471435554,106883.046875,0.05598365887999535,42.820271909968575,
2,,22.5026969909668,5.919078830629587e-06,8.299712635562173e-05,4.648270987672731e-06,5.201606836635619e-05,3.781120176427066e-05,0.000138819345011143,2.1488721141904352e-05,,85.40745544433594,26.07963943481445,213881.015625,0.02077266201376915,42.820271909968575,
5,,22.5026969909668,5.919078830629587e-06,8.299712635562173e-05,4.648270987672731e-06,5.201606836635619e-05,3.781120176427066e-05,0.000138819345011143,2.1488721141904352e-05,,85.40745544433594,26.07963943481445,213881.015625,0.02077266201376915,42.820271909968575,
5,,22.5026969909668,5.919078830629587e-06,7.476642213077866e-05,4.648270987672731e-06,4.7162950068013736e-05,3.781120176427066e-05,0.00013183026931073982,1.6509254859319606e-05,,,,,,43.76054827857008,
5,,120.33190155029295,8.958071703091264e-06,0.00010589386920401012,3.729682248376776e-06,6.421337002393557e-05,4.8431279537908276e-06,0.00015728411472082368,3.5024816888908536e-05,,85.17662048339844,32.866390228271484,106969.359375,0.054531384259462364,42.10496674552474,
4,0.512857,108.59606170654295,8.868523764249401e-06,3.8528251025127254e-05,3.866975021082908e-06,2.6153229100600587e-05,8.009879820747301e-06,3.2156514976122714e-05,3.162205478592199e-05,,,,,,71.0,2.0
4,,22.5026969909668,5.919078830629587e-06,7.476642213077866e-05,4.648270987672731e-06,4.7162950068013736e-05,3.781120176427066e-05,0.00013183026931073982,1.6509254859319606e-05,,,,,,43.76054827857008,
3,,120.33190155029295,8.958071703091264e-06,9.718297769722994e-05,3.729682248376776e-06,6.023331343385507e-05,4.8431279537908276e-06,0.00015866851072132704,3.035274120473297e-05,,90.7352066040039,29.956512451171875,323750.96875,0.03960326686501503,40.506756670264075,
3,,20.60845375061035,5.844832230650354e-06,2.629813752719201e-05,4.405349955050042e-06,1.2997117210034046e-05,4.051475116284564e-05,1.0678745411496491e-05,5.1994730970551834e-06,,48.10188674926758,36.076698303222656,87903.0234375,0.0857854038476944,36.92565443314163,
2,,22.5026969909668,5.919078830629587e-06,8.283311717605102e-05,4.648270987672731e-06,5.175094838705263e-05,4.8431279537908276e-06,0.00013398714781942545,2.1614600412146094e-05,,84.82726287841797,33.149364471435554,106883.046875,0.05598365887999535,42.820271909968575,
3,,20.60845375061035,5.844832230650354e-06,2.629813752719201e-05,4.405349955050042e-06,1.2997117210034046e-05,4.051475116284564e-05,1.0678745411496491e-05,5.1994730970551834e-06,,48.10188674926758,36.076698303222656,87903.0234375,0.0857854038476944,36.92565443314163,
4,,22.5026969909668,5.919078830629587e-06,7.476642213077866e-05,4.648270987672731e-06,4.7162950068013736e-05,3.781120176427066e-05,0.00013183026931073982,1.6509254859319606e-05,,,,,,43.76054827857008,
3,,30.50910186767578,6.628661139984615e-06,6.113885683589615e-05,4.984259703633143e-06,3.638585576482001e-05,4.3369811464799575e-05,0.00012221928272992957,1.4073974515526917e-05,,,,,,43.03975199945987,
5,,20.62247657775879,5.845633950229968e-06,1.7509826648165472e-05,4.406936568557286e-06,8.632483059045628e-06,4.051475116284564e-05,8.082194653979968e-06,3.431984712854905e-06,,47.60165405273438,35.96589279174805,87472.4375,0.08553389459848404,36.92565443314163,
3,,20.62247657775879,5.845633950229968e-06,1.7509826648165472e-05,4.406936568557286e-06,8.632483059045628e-06,4.051475116284564e-05,8.082194653979968e-06,3.431984712854905e-06,,47.60165405273438,35.96589279174805,87472.4375,0.08553389459848404,36.92565443314163,
3,,22.5026969909668,5.919078830629587e-06,8.283311717605102e-05,4.648270987672731e-06,5.175094838705263e-05,4.8431279537908276e-06,0.00013398714781942545,2.1614600412146094e-05,,84.82726287841797,33.149364471435554,106883.046875,0.05598365887999535,42.820271909968575,
5,,30.50910186767578,6.628661139984615e-06,6.113885683589615e-05,4.984259703633143e-06,3.638585576482001e-05,4.3369811464799575e-05,0.00012221928272992957,1.4073974515526917e-05,,,,,,41.83348844517599,
4,,120.33190155029295,8.958071703091264e-06,0.00010589386920401012,3.729682248376776e-06,6.421337002393557e-05,4.8431279537908276e-06,0.00015728411472082368,3.5024816888908536e-05,,85.17662048339844,32.866390228271484,106969.359375,0.054531384259462364,42.10496674552474,
3,,20.60845375061035,5.844832230650354e-06,2.629813752719201e-05,4.405349955050042e-06,1.2997117210034046e-05,4.051475116284564e-05,1.0678745411496491e-05,5.1994730970551834e-06,,48.10188674926758,36.076698303222656,87903.0234375,0.0857854038476944,36.92565443314163,
5,,20.60845375061035,5.844832230650354e-06,2.629813752719201e-05,4.405349955050042e-06,1.2997117210034046e-05,4.051475116284564e-05,1.0678745411496491e-05,5.1994730970551834e-06,,48.10188674926758,36.076698303222656,87903.0234375,0.0857854038476944,36.92565443314163,
1,,20.62247657775879,5.845633950229968e-06,1.7509826648165472e-05,4.406936568557286e-06,8.632483059045628e-06,4.051475116284564e-05,8.082194653979968e-06,3.431984712854905e-06,,47.60165405273438,35.96589279174805,87472.4375,0.08553389459848404,36.92565443314163,
5,,20.60845375061035,5.844832230650354e-06,2.629813752719201e-05,4.405349955050042e-06,1.2997117210034046e-05,4.051475116284564e-05,1.0678745411496491e-05,5.1994730970551834e-06,,48.10188674926758,36.076698303222656,87903.0234375,0.0857854038476944,36.92565443314163,
3,,20.60845375061035,5.844832230650354e-06,2.629813752719201e-05,4.405349955050042e-06,1.2997117210034046e-05,4.051475116284564e-05,1.0678745411496491e-05,5.1994730970551834e-06,,48.10188674926758,36.076698303222656,87903.0234375,0.0857854038476944,36.92565443314163,
2,,20.62247657775879,5.845633950229968e-06,1.7509826648165472e-05,4.406936568557286e-06,8.632483059045628e-06,4.051475116284564e-05,8.082194653979968e-06,3.431984712854905e-06,,47.60165405273438,35.96589279174805,87472.4375,0.08553389459848404,36.92565443314163,
2,,30.50910186767578,6.628661139984615e-06,6.113885683589615e-05,4.984259703633143e-06,3.638585576482001e-05,4.3369811464799575e-05,0.00012221928272992957,1.4073974515526917e-05,,,,,,43.03975199945987,
3,,20.62247657775879,5.845633950229968e-06,1.7509826648165472e-05,4.406936568557286e-06,8.632483059045628e-06,4.051475116284564e-05,8.082194653979968e-06,3.431984712854905e-06,,47.60165405273438,35.96589279174805,87472.4375,0.08553389459848404,36.92565443314163,
2,,30.50910186767578,6.11767427471932e-06,6.969077639951138e-05,4.3584936975094016e-06,4.072107185493224e-05,4.3369811464799575e-05,0.00013050901452515973,1.6968172544340368e-05,,70.0057373046875,35.32991409301758,101957.5625,0.07006415724754332,41.58678550777958,
5,,23.052663803100586,5.919078830629587e-06,7.187485743997968e-05,4.648270987672731e-06,4.311013753977022e-05,3.781120176427066e-05,0.00014553642267856048,1.716133116679464e-05,,84.99082946777344,30.6527156829834,106923.578125,0.043542306870222085,40.0,
4,,23.052663803100586,5.919078830629587e-06,7.187485743997968e-05,4.648270987672731e-06,4.311013753977022e-05,3.781120176427066e-05,0.00014553642267856048,1.716133116679464e-05,,84.99082946777344,30.6527156829834,106923.578125,0.043542306870222085,40.0,
4,,28.44005012512207,6.068055881769396e-06,6.917619703017408e-05,4.358185378805501e-06,4.030377522212802e-05,4.106369669898413e-05,0.00013232038054411532,1.7081393856031442e-05,,,,,,42.78371129989838,
5,,119.50105285644531,8.973401236289646e-06,0.000107228270280757,3.7297904782462874e-06,6.47146521259856e-05,4.970087047695415e-06,0.0001569827541061386,3.5499846803677316e-05,,,,,,43.07722362793415,
1,,21.133182525634766,5.8821851780521675e-06,0.00010494673688299373,4.301716671761824e-06,6.432498094000039e-05,3.679499786812812e-05,0.0001529457013020874,2.8147482740496862e-05,,,,,,43.293838818162975,
1,0.512832,119.17611694335938,8.928251190809533e-06,2.4410873265878766e-05,3.7293596051313216e-06,1.2192130270705093e-05,0.0001829108077799901,2.0514825337158985e-05,7.887819317938687e-06,,,,,,6.131336110839566,1.0
1,0.5129640000000001,78.5908203125,8.767453437030781e-06,1.5616307791788128e-05,4.4140115278423755e-06,1.2266903468116652e-05,4.113142495043576e-06,5.292134346746025e-06,2.2061896907233604e-05,,,,,,73.55801308168348,3.0
2,,28.44005012512207,6.4720161390141576e-06,5.4525897212442935e-05,4.775482011609712e-06,3.160745472996496e-05,4.106369669898413e-05,9.922272283802158e-05,1.4019274716424316e-05,,,,,,42.78371129989838,
1,0.51294,78.5908203125,8.767453437030781e-06,1.5616307791788128e-05,4.4140115278423755e-06,1.2266903468116652e-05,4.113142495043576e-06,5.292134346746025e-06,2.2061896907233604e-05,,,,,,73.55801308168348,3.0
2,,28.44005012512207,6.068055881769396e-06,6.917619703017408e-05,4.358185378805501e-06,4.030377522212802e-05,4.106369669898413e-05,0.00013232038054411532,1.7081393856031442e-05,,,,,,42.78371129989838,
1,,28.44005012512207,6.068055881769396e-06,6.917619703017408e-05,4.358185378805501e-06,4.030377522212802e-05,4.106369669898413e-05,0.00013232038054411532,1.7081393856031442e-05,,,,,,42.78371129989838,
3,,28.44005012512207,6.4720161390141576e-06,6.0711302467098e-05,4.775482011609712e-06,3.624545524871792e-05,4.106369669898413e-05,0.00011922761223104317,1.4068392082613031e-05,,,,,,42.78371129989838,
3,0.512925,78.5908203125,8.770765816734638e-06,1.5616307791788128e-05,4.469531177164754e-06,1.2266903468116652e-05,4.113142495043576e-06,5.292134346746025e-06,2.136691097670029e-05,,19.11764907836914,23.33415985107422,55613.7578125,0.013716939836740494,73.55801308168348,3.0
3,0.5129520000000001,78.5908203125,8.767453437030781e-06,1.5616307791788128e-05,4.4140115278423755e-06,1.2266903468116652e-05,4.113142495043576e-06,5.292134346746025e-06,2.2061896907233604e-05,,,,,,73.55801308168348,3.0
5,,21.133182525634766,5.8821851780521675e-06,0.00010494673688299373,4.301716671761824e-06,6.432498094000039e-05,3.679499786812812e-05,0.0001529457013020874,2.8147482740496862e-05,,,,,,43.293838818162975,
3,,28.44005012512207,6.068055881769396e-06,6.917619703017408e-05,4.358185378805501e-06,4.030377522212802e-05,4.106369669898413e-05,0.00013232038054411532,1.7081393856031442e-05,,,,,,41.02380924725875,
3,,120.83136749267578,9.123731615545694e-06,7.831792754586786e-05,3.7298357256077e-06,3.75783711206168e-05,7.617339178978e-06,6.449183183576679e-05,5.980248386118989e-05,,60.54229354858398,24.64440155029297,275391.8125,0.015041358768939972,19.17353221597756,
2,0.513013,28.44005012512207,6.068055881769396e-06,6.917619703017408e-05,4.358185378805501e-06,4.030377522212802e-05,4.106369669898413e-05,0.00013232038054411532,1.7081393856031442e-05,,,,,,42.78371129989838,4.0
4,,26.45391273498535,6.574672170245321e-06,6.629479094044655e-05,4.8132483243534816e-06,4.082535042471136e-05,3.898849172401242e-05,0.00014108108825894305,1.6887590626855566e-05,,,,,,43.260073577968846,
1,,24.24603271484375,5.948547368461733e-06,6.799153925385326e-05,4.358159912953852e-06,4.020709775431897e-05,3.693826147355139e-05,0.00012543047705548815,1.8460893105300353e-05,,74.16649627685547,34.627426147460945,103628.15625,0.06532884389162064,41.61095138829557,
1,,22.706340789794922,5.948547368461733e-06,7.283207742148079e-05,4.358159912953852e-06,4.43912699665816e-05,3.693826147355139e-05,0.00014534150432155002,1.8690612877388954e-05,,74.2864761352539,34.59758758544922,103672.5078125,0.06514780968427658,42.179725217214695,
3,,24.24603271484375,5.948547368461733e-06,7.283207742148079e-05,4.358159912953852e-06,4.43912699665816e-05,3.693826147355139e-05,0.00014534150432155002,1.8690612877388954e-05,,74.2864761352539,34.59758758544922,103672.5078125,0.06514780968427658,42.179725217214695,
2,,21.34370422363281,5.936754405411192e-06,6.127431606728351e-05,4.501772309595253e-06,3.932099298253888e-05,3.4905402571894235e-05,0.00012705937479040583,1.3441405345845026e-05,,88.95343017578125,30.29867935180664,107836.9609375,0.041427195072174065,40.0,
5,0.512854,119.89599609375,9.129852514888626e-06,5.350291212380398e-05,3.7298923416528847e-06,2.3874994440120645e-05,0.0002008070150623098,2.547785811657377e-05,2.485337254562292e-05,,111.82286071777344,26.43004035949707,111270.1875,0.021655356511473656,33.96477666643492,2.0
5,,68.83263397216797,8.071175216173287e-06,7.137627426345716e-05,4.382457518659066e-06,5.421827563623083e-05,1.5253874153131619e-05,5.305324953042146e-05,9.697058695610472e-05,,,,,,65.43599631078703,
1,,24.24603271484375,5.948547368461733e-06,6.799153925385326e-05,4.358159912953852e-06,4.020709775431897e-05,3.693826147355139e-05,0.00012543047705548815,1.8460893105300353e-05,,74.16649627685547,34.627426147460945,103628.15625,0.06532884389162064,41.61095138829557,
5,,26.45391273498535,6.574672170245321e-06,6.0681794820993666e-05,4.8132483243534816e-06,3.624390683398815e-05,3.898849172401242e-05,0.00012047543623339153,1.4424711813409882e-05,,,,,,42.78371129989838,
5,,119.89599609375,9.129852514888626e-06,4.5047262574371416e-05,3.7298923416528847e-06,1.9154408164467892e-05,0.0002008070150623098,2.2382067982107398e-05,2.1792287558910725e-05,,111.81502532958984,26.4725284576416,111269.4765625,0.021858610212802887,22.491383477379713,
3,,21.34370422363281,5.936754405411192e-06,4.751475808006944e-05,4.501772309595253e-06,3.056313335036975e-05,3.4905402571894235e-05,0.00010140040058104204,1.0546536716012165e-05,,,,,,40.0,
5,,26.45391273498535,6.574672170245321e-06,6.0681794820993666e-05,4.8132483243534816e-06,3.624390683398815e-05,3.898849172401242e-05,0.00012047543623339153,1.4424711813409882e-05,,,,,,43.260073577968846,
1,,21.34370422363281,5.936754405411192e-06,4.751475808006944e-05,4.501772309595253e-06,3.056313335036975e-05,3.4905402571894235e-05,0.00010140040058104204,1.0546536716012165e-05,,,,,,40.0,
2,,21.34370422363281,5.936754405411192e-06,4.751475808006944e-05,4.501772309595253e-06,3.056313335036975e-05,3.4905402571894235e-05,0.00010140040058104204,1.0546536716012165e-05,,,,,,40.0,
3,,22.706340789794922,5.948547368461733e-06,7.283207742148079e-05,4.358159912953852e-06,4.43912699665816e-05,3.693826147355139e-05,0.00014534150432155002,1.8690612877388954e-05,,74.2864761352539,34.59758758544922,103672.5078125,0.06514780968427658,42.179725217214695,
1,,21.34370422363281,5.936754405411192e-06,6.127431606728351e-05,4.501772309595253e-06,3.932099298253888e-05,3.4905402571894235e-05,0.00012705937479040583,1.3441405345845026e-05,,88.95343017578125,30.29867935180664,107836.9609375,0.041427195072174065,40.0,
5,,24.24603271484375,5.948547368461733e-06,6.799153925385326e-05,4.358159912953852e-06,4.020709775431897e-05,3.693826147355139e-05,0.00012543047705548815,1.8460893105300353e-05,,74.16649627685547,34.627426147460945,103628.15625,0.06532884389162064,41.61095138829557,
3,,71.92870330810547,8.28415977593977e-06,2.4149659111571964e-05,4.512575742410263e-06,1.357278551950003e-05,5.8876644288829985e-06,1.7317458059551427e-05,7.202151254344232e-06,,72.68733215332031,35.5354118347168,103064.0625,0.07037252187728882,23.71076632406962,
5,,23.03542900085449,5.968600362393772e-06,6.680701380901155e-05,4.3582085709203974e-06,4.0203993648901815e-05,3.959882087656297e-05,0.00012181589318061016,1.882599806742725e-05,,,,,,42.179725217214695,
4,,27.39526176452637,6.4474588725715876e-06,5.130481849846546e-05,4.7723665375087884e-06,3.1989345188776504e-05,3.959882087656297e-05,0.00011258434005867456,1.0842198766123607e-05,,74.58257293701172,34.846981048583984,103781.2265625,0.06635778397321701,43.684034083438476,
2,,119.11371612548828,9.13927306100959e-06,9.137182678387036e-05,3.730051503225695e-06,4.981148504157318e-05,8.591713412897661e-05,0.0001132331790358876,0.00016190810975783042,,88.06405639648438,24.46059799194336,215056.421875,0.0126531096175313,19.17353221597756,
4,,119.11371612548828,9.13927306100959e-06,9.137182678387036e-05,3.730051503225695e-06,4.981148504157318e-05,8.591713412897661e-05,0.0001132331790358876,0.00016190810975783042,,88.06405639648438,24.46059799194336,215056.421875,0.0126531096175313,19.17353221597756,
4,,20.88898086547852,5.840511221322231e-06,9.162673040918891e-05,4.6105192268441905e-06,5.598840789389215e-05,3.3088639611378305e-05,0.0001441159870410047,3.035274120473297e-05,,,,,,40.0,
1,0.5128739999999999,118.99391174316406,9.119162314163988e-06,8.556581633456517e-05,3.7298686947906386e-06,4.758344311994733e-05,8.591713412897661e-05,8.380121494155901e-05,0.0001657574797314862,,,,,,39.70224131930882,2.0
1,,116.32428741455078,8.777597940934356e-06,1.7434684650652343e-05,3.730005346369581e-06,1.2552739917737199e-05,4.765578978549456e-06,3.308898340037558e-05,4.551386390187124e-06,,122.53170013427734,30.05674934387207,138059.96875,0.038662485778331764,4.915221426968531,
3,,20.88898086547852,5.840511221322231e-06,8.324581540364305e-05,4.6105192268441905e-06,5.1527370942494606e-05,3.3088639611378305e-05,0.00014435502043852466,2.369545472799172e-05,,90.28519439697266,30.1352596282959,108116.1484375,0.040516216307878494,39.707400603373365,
2,0.5128590000000001,118.88629913330078,9.119162314163988e-06,3.517986897350056e-05,3.7298686947906386e-06,1.6457864148833327e-05,8.591713412897661e-05,1.5194186289591016e-05,1.8356366380344647e-05,,107.71050262451172,26.45897674560547,110820.7734375,0.021882064640522003,34.91871756092713,2.0
3,,20.88898086547852,5.840511221322231e-06,9.162673040918891e-05,4.6105192268441905e-06,5.598840789389215e-05,3.3088639611378305e-05,0.0001441159870410047,3.035274120473297e-05,,,,,,40.0,
2,,20.88898086547852,5.840511221322231e-06,0.00010707642331908572,4.6105192268441905e-06,6.468428364314605e-05,5.064242031949107e-06,0.0001489911674070754,3.870794518891303e-05,,64.11716461181639,28.933061599731445,523454.4375,0.03774869814515114,42.8711012902547,
4,,20.88898086547852,5.840511221322231e-06,9.151804624707438e-05,4.6105192268441905e-06,5.576148896579979e-05,3.3088639611378305e-05,0.0001460530666008708,2.674306324919999e-05,,90.30632019042969,30.107776641845703,108120.4453125,0.040379397571086884,40.0,
2,,23.03542900085449,5.968600362393772e-06,5.8831059959629783e-05,4.3582085709203974e-06,3.5481323266139946e-05,3.959882087656297e-05,0.00011483518392196855,1.5459106879236332e-05,,,,,,43.40599327250479,
5,,20.88898086547852,5.840511221322231e-06,8.324581540364305e-05,4.6105192268441905e-06,5.1527370942494606e-05,3.3088639611378305e-05,0.00014435502043852466,2.369545472799172e-05,,90.28519439697266,30.1352596282959,108116.1484375,0.040516216307878494,40.0,
5,,117.63845825195312,5.840511221322231e-06,0.00010707642331908572,4.6105192268441905e-06,6.468428364314605e-05,5.064242031949107e-06,0.0001489911674070754,3.870794518891303e-05,,64.11716461181639,28.933061599731445,523454.4375,0.03774869814515114,43.84751150611486,
4,,67.77305603027344,8.063832865445876e-06,7.404828102153259e-05,5.325883648765739e-06,5.4285173064272385e-05,1.8362621631240472e-05,4.736053188025835e-05,9.430084206692758e-05,,21.23970031738281,23.43838119506836,58619.26171875,0.0139593668282032,65.92043497753247,
4,,119.11371612548828,9.13927306100959e-06,6.83004532220366e-05,3.730051503225695e-06,4.055034196426277e-05,8.591713412897661e-05,0.00010411517746433674,0.00014430140236397878,,20.018667221069336,25.334726333618164,140267.375,0.03210338950157165,35.38398365944218,
5,,119.11371612548828,9.13927306100959e-06,6.83004532220366e-05,3.730051503225695e-06,4.055034196426277e-05,8.591713412897661e-05,0.00010411517746433674,0.00014430140236397878,,20.018667221069336,25.334726333618164,140267.375,0.03210338950157165,35.38398365944218,
4,,23.03542900085449,5.968600362393772e-06,6.705913210680592e-05,4.3582085709203974e-06,3.9614184515812674e-05,3.959882087656297e-05,0.00012097537910449319,1.7724429943498384e-05,,74.75939178466797,34.280616760253906,103845.59375,0.06341563910245895,43.40599327250479,
2,,20.88898086547852,5.840511221322231e-06,9.151804624707438e-05,4.6105192268441905e-06,5.576148896579979e-05,3.3088639611378305e-05,0.0001460530666008708,2.674306324919999e-05,,90.30632019042969,30.107776641845703,108120.4453125,0.040379397571086884,40.0,
2,,118.21296691894531,9.134484571404757e-06,5.8661322327679954e-05,3.730184516825829e-06,3.894054771080846e-05,6.139195647847372e-06,8.291068252219702e-05,8.013909881519107e-05,,32.30500030517578,23.867815017700195,160971.640625,0.014479148201644419,34.102086454812444,
3,,66.848388671875,8.03287639428163e-06,9.63489615060098e-05,4.951109531248221e-06,6.919238876434974e-05,1.7288883100263774e-05,5.059328270817787e-05,8.264035982929491e-05,,22.44054412841797,27.511762619018555,283302.78125,0.049540266394615166,65.92043497753247,
3,,116.60616302490234,8.961727871792393e-06,0.00010819636372616516,3.73014108845382e-06,6.537292802022421e-05,5.222033905738499e-06,0.00013239980398793705,4.1004881379973965e-05,,70.58531188964844,26.46329689025879,420689.5625,0.02374889887869358,43.09179221079221,
5,,118.21296691894531,9.134484571404757e-06,4.5144197429181077e-05,3.730184516825829e-06,2.9731635549978822e-05,6.139195647847372e-06,5.360315230973356e-05,5.57126701862705e-05,,33.91567230224609,23.88520622253418,163871.53125,0.014256582595407963,34.102086454812444,
3,,116.60616302490234,8.961727871792393e-06,0.00010819636372616516,3.73014108845382e-06,6.537292802022421e-05,5.222033905738499e-06,0.00013239980398793705,4.1004881379973965e-05,,70.58531188964844,26.46329689025879,420689.5625,0.02374889887869358,43.84751150611486,
5,,118.21296691894531,9.134484571404757e-06,5.8661322327679954e-05,3.730184516825829e-06,3.894054771080846e-05,6.139195647847372e-06,8.291068252219702e-05,8.013909881519107e-05,,32.30500030517578,23.867815017700195,160971.640625,0.014479148201644419,34.102086454812444,
3,,21.918231964111328,5.967063771095128e-06,5.0377389015920926e-05,4.358175829111133e-06,3.182104137522401e-05,3.5567671147873625e-05,0.00010710451442719204,1.1826138924864854e-05,,74.75939178466797,34.404468536376946,103845.59375,0.06405003368854523,43.40599327250479,
4,,66.848388671875,8.03287639428163e-06,9.63489615060098e-05,4.951109531248221e-06,6.919238876434974e-05,1.7288883100263774e-05,5.059328270817787e-05,8.264035982929491e-05,,22.44054412841797,27.511762619018555,283302.78125,0.049540266394615166,65.92043497753247,
5,,66.848388671875,8.03287639428163e-06,9.63489615060098e-05,4.951109531248221e-06,6.919238876434974e-05,1.7288883100263774e-05,5.059328270817787e-05,8.264035982929491e-05,,22.44054412841797,27.511762619018555,283302.78125,0.049540266394615166,65.92043497753247,
2,,66.848388671875,8.03287639428163e-06,9.63489615060098e-05,4.951109531248221e-06,6.919238876434974e-05,1.7288883100263774e-05,5.059328270817787e-05,8.264035982929491e-05,,22.44054412841797,27.511762619018555,283302.78125,0.049540266394615166,65.92043497753247,
5,,66.848388671875,8.03287639428163e-06,9.63489615060098e-05,4.951109531248221e-06,6.919238876434974e-05,1.7288883100263774e-05,5.059328270817787e-05,8.264035982929491e-05,,22.44054412841797,27.511762619018555,283302.78125,0.049540266394615166,65.92043497753247,
3,,52.90189743041992,7.631558219145518e-06,,5.233160663919989e-06,,1.4150348761177154e-05,,,,,,,,83.30739129899656,
4,,52.90189743041992,7.631558219145518e-06,,5.233160663919989e-06,,1.4150348761177154e-05,,,,,,,,83.30739129899656,
1,,52.90189743041992,7.631558219145518e-06,,5.233160663919989e-06,,1.4150348761177154e-05,,,,,,,,83.30739129899656,
4,,66.848388671875,8.03287639428163e-06,9.63489615060098e-05,4.951109531248221e-06,6.919238876434974e-05,1.7288883100263774e-05,5.059328270817787e-05,8.264035982929491e-05,,22.44054412841797,27.511762619018555,283302.78125,0.049540266394615166,65.92043497753247,
1,,66.848388671875,8.03287639428163e-06,8.137113445627621e-05,4.951109531248221e-06,5.837227354277274e-05,1.7818883861764334e-05,4.960523540376016e-05,8.126573609316521e-05,,27.29671287536621,28.15043640136719,291812.65625,0.05003032833337784,65.92043497753247,
1,,52.90189743041992,7.631558219145518e-06,,5.233160663919989e-06,,1.4150348761177154e-05,,,,,,,,83.30739129899656,
5,,118.21296691894531,9.134484571404757e-06,5.8886737861030276e-05,3.730184516825829e-06,3.8972099446255015e-05,6.139195647847372e-06,8.334562403433665e-05,9.844094386260695e-05,,,,,,29.708157089541892,
2,,66.848388671875,8.03287639428163e-06,8.137113445627621e-05,4.951109531248221e-06,5.837227354277274e-05,1.7818883861764334e-05,4.960523540376016e-05,8.126573609316521e-05,,27.29671287536621,28.15043640136719,291812.65625,0.05003032833337784,65.92043497753247,
4,,118.21296691894531,9.134484571404757e-06,5.8661322327679954e-05,3.730184516825829e-06,3.894054771080846e-05,6.139195647847372e-06,8.291068252219702e-05,8.013909881519107e-05,,32.30500030517578,23.867815017700195,160971.640625,0.014479148201644419,34.102086454812444,
1,,18.76047706604004,5.808249170513591e-06,0.00010494673688299373,4.228877969580935e-06,6.432498094000039e-05,3.238444696762599e-05,0.0001529457013020874,2.8147482740496862e-05,,,,,,43.293838818162975,
3,,52.90189743041992,7.631558219145518e-06,,5.233160663919989e-06,,1.4150348761177154e-05,,,,,,,,83.30739129899656,
2,,66.848388671875,8.03287639428163e-06,8.137113445627621e-05,4.951109531248221e-06,5.837227354277274e-05,1.7818883861764334e-05,4.960523540376016e-05,8.126573609316521e-05,,27.29671287536621,28.15043640136719,291812.65625,0.05003032833337784,65.92043497753247,
1,0.512793,75.65657806396484,8.784738383837976e-06,4.351974484961829e-05,4.741297743748874e-06,3.9794315853214364e-05,4.977906883141259e-06,4.724379959952785e-05,2.54170318483375e-05,,,,,,83.2857050954604,0.0
